Date,Open,High,Low,Close
2019-01-30,0.72538,0.72948,0.72469,0.72547
2019-01-29,0.71582,0.72062,0.71510,0.71592
2019-01-28,0.71660,0.71762,0.71396,0.71660
2019-01-27,0.71798,0.72062,0.71644,0.71794
2019-01-24,0.70892,0.71772,0.70770,0.70912
2019-01-23,0.71474,0.71669,0.70857,0.71480
2019-01-22,0.71215,0.71459,0.71205,0.71221
2019-01-21,0.71592,0.71608,0.71225,0.71589
2019-01-20,0.71633,0.71788,0.71406,0.71638
2019-01-17,0.71911,0.72051,0.71685,0.71903
2019-01-16,0.71699,0.71762,0.71474,0.71731
2019-01-15,0.72067,0.72119,0.71628,0.72077
2019-01-14,0.72011,0.72260,0.71854,0.71994
2019-01-13,0.72030,0.72172,0.71772,0.72051
2019-01-10,0.71906,0.72348,0.71829,0.71870
2019-01-09,0.71765,0.71979,0.71464,0.71757
2019-01-08,0.71623,0.71942,0.71439,0.71633
2019-01-07,0.71460,0.71510,0.71179,0.71459
2019-01-06,0.71261,0.71439,0.71155,0.71238
2019-01-03,0.70072,0.71124,0.69950,0.70062
2019-01-02,0.69201,0.70195,0.69195,0.69190
2019-01-01,0.70472,0.70482,0.69847,0.70479
2018-12-31,0.70418,0.71103,0.70151,0.70418
2018-12-30,0.70432,0.70731,0.70363,0.70447
2018-12-27,0.70343,0.70691,0.70309,0.70353
2018-12-26,0.70729,0.70776,0.70180,0.70748
2018-12-25,0.70492,0.70721,0.70333,0.70461
2018-12-24,0.70477,0.70776,0.70363,0.70522
2018-12-23,0.70490,0.70701,0.70456,0.70502
2018-12-20,0.71179,0.71230,0.70721,0.71159
2018-12-19,0.71136,0.71494,0.70872,0.71139
2018-12-18,0.71899,0.72020,0.71709,0.71880
2018-12-17,0.71798,0.72062,0.71714,0.71772
2018-12-16,0.71757,0.71873,0.71700,0.71757
2018-12-13,0.72223,0.72285,0.71529,0.72249
2018-12-12,0.72140,0.72469,0.72129,0.72213
2018-12-11,0.72131,0.72332,0.72030,0.72129
2018-12-10,0.71932,0.72270,0.71860,0.71910
2018-12-09,0.71836,0.72280,0.71813,0.71849
2018-12-06,0.72340,0.72411,0.72065,0.72312
2018-12-05,0.72637,0.72637,0.71942,0.72664
2018-12-04,0.73470,0.73551,0.72605,0.73459
2018-12-03,0.73557,0.73932,0.73495,0.73569
2018-12-02,0.73735,0.73932,0.73492,0.73731
2018-11-29,0.73228,0.73271,0.72860,0.73219
2018-11-28,0.73051,0.73448,0.72959,0.73025
2018-11-27,0.72292,0.72490,0.72226,0.72296
2018-11-26,0.72249,0.72696,0.72051,0.72235
2018-11-25,0.72333,0.72770,0.72260,0.72338
2018-11-22,0.72516,0.72569,0.72200,0.72502
2018-11-21,0.72622,0.72701,0.72360,0.72622
2018-11-20,0.72172,0.72780,0.72108,0.72166
2018-11-19,0.72967,0.73019,0.72331,0.72950
2018-11-18,0.73201,0.73271,0.72869,0.73180
2018-11-15,0.72719,0.73199,0.72509,0.72717
2018-11-14,0.72343,0.72977,0.72337,0.72348
2018-11-13,0.72312,0.72379,0.71891,0.72314
2018-11-12,0.71736,0.72233,0.71659,0.71757
2018-11-11,0.72271,0.72390,0.71886,0.72270
2018-11-08,0.72659,0.72711,0.72244,0.72668
2018-11-07,0.72757,0.73009,0.72656,0.72759
2018-11-06,0.72426,0.73019,0.72145,0.72436
2018-11-05,0.72124,0.72406,0.72069,0.72129
2018-11-04,0.71981,0.72181,0.71839,0.71983
2018-11-01,0.72045,0.72590,0.71937,0.72051
2018-10-31,0.70832,0.72098,0.70808,0.70832
2018-10-30,0.70992,0.71062,0.70746,0.70993
2018-10-29,0.70641,0.71205,0.70596,0.70633
2018-10-28,0.70976,0.71089,0.70740,0.70977
2018-10-25,0.70794,0.70892,0.70220,0.70812
2018-10-24,0.70631,0.71003,0.70577,0.70630
2018-10-23,0.70931,0.71078,0.70686,0.70912
2018-10-22,0.70716,0.70912,0.70561,0.70727
2018-10-21,0.71159,0.71261,0.70842,0.71133
2018-10-18,0.70955,0.71500,0.70911,0.70972
2018-10-17,0.71109,0.71520,0.71109,0.71110
2018-10-16,0.71398,0.71597,0.71124,0.71391
2018-10-15,0.71373,0.71515,0.71132,0.71354
2018-10-14,0.71067,0.71474,0.70993,0.71078
2018-10-11,0.71244,0.71384,0.71120,0.71245
2018-10-10,0.70651,0.71281,0.70607,0.70641
2018-10-09,0.71138,0.71322,0.70882,0.71149
2018-10-08,0.70731,0.70962,0.70547,0.70736
2018-10-07,0.70542,0.70781,0.70431,0.70529
2018-10-04,0.70807,0.70866,0.70479,0.70810
2018-10-03,0.70967,0.71028,0.70667,0.70962
2018-10-02,0.71870,0.71958,0.71357,0.71875
2018-10-01,0.72281,0.72375,0.71633,0.72286
2018-09-30,0.72230,0.72280,0.72077,0.72239
2018-09-27,0.72058,0.72422,0.72046,0.72051
2018-09-26,0.72553,0.72690,0.72103,0.72579
2018-09-25,0.72485,0.72849,0.72411,0.72490
2018-09-24,0.72526,0.72637,0.72369,0.72532
2018-09-23,0.72801,0.72828,0.72532,0.72786
2018-09-20,0.72870,0.73030,0.72655,0.72865
2018-09-19,0.72595,0.72902,0.72552,0.72595
2018-09-18,0.72249,0.72743,0.72150,0.72260
2018-09-17,0.71449,0.72213,0.71449,0.71459
2018-09-16,0.71426,0.71974,0.71426,0.71459
2018-09-13,0.71870,0.72171,0.71713,0.71880
2018-09-12,0.71705,0.72301,0.71685,0.71706
2018-09-11,0.71119,0.71808,0.70942,0.71107
2018-09-10,0.71088,0.71301,0.70862,0.71098
2018-09-09,0.71139,0.71342,0.70999,0.71179
2018-09-06,0.71906,0.71924,0.71281,0.71906
2018-09-05,0.71962,0.72108,0.71674,0.71961
2018-09-04,0.71855,0.72181,0.71480,0.71834
2018-09-03,0.72062,0.72359,0.71593,0.72083
2018-09-02,0.71891,0.72239,0.71700,0.71932
2018-08-30,0.72616,0.72648,0.71901,0.72616
2018-08-29,0.73111,0.73111,0.72619,0.73119
2018-08-28,0.73470,0.73508,0.72770,0.73411
2018-08-27,0.73497,0.73638,0.73226,0.73486
2018-08-26,0.73427,0.73502,0.73089,0.73441
2018-08-23,0.72443,0.73443,0.72390,0.72432
2018-08-22,0.73341,0.73341,0.72627,0.73330
2018-08-21,0.73620,0.73654,0.73351,0.73598
2018-08-20,0.73362,0.73659,0.73344,0.73365
2018-08-19,0.73089,0.73185,0.72965,0.73082
2018-08-16,0.72611,0.72902,0.72553,0.72595
2018-08-15,0.72369,0.72870,0.72280,0.72337
2018-08-14,0.72380,0.72380,0.72030,0.72359
2018-08-13,0.72642,0.72838,0.72379,0.72680
2018-08-12,0.72876,0.72929,0.72633,0.72881
2018-08-09,0.73735,0.73768,0.72854,0.73725
2018-08-08,0.74266,0.74532,0.73929,0.74278
2018-08-07,0.74261,0.74360,0.73849,0.74245
2018-08-06,0.73861,0.74410,0.73850,0.73855
2018-08-05,0.73944,0.74058,0.73757,0.73959
2018-08-02,0.73598,0.74113,0.73488,0.73601
2018-08-01,0.74058,0.74102,0.73564,0.74058
2018-07-31,0.74185,0.74250,0.73993,0.74195
2018-07-30,0.74094,0.74421,0.74046,0.74073
2018-07-29,0.74003,0.74140,0.73873,0.74008
2018-07-26,0.73833,0.74162,0.73706,0.73801
2018-07-25,0.74605,0.74638,0.73795,0.74594
2018-07-24,0.74271,0.74405,0.73926,0.74262
2018-07-23,0.73801,0.74338,0.73613,0.73801
2018-07-22,0.74331,0.74353,0.73766,0.74330
2018-07-19,0.73632,0.74228,0.73206,0.73628
2018-07-18,0.74019,0.74399,0.73242,0.73989
2018-07-17,0.73790,0.73961,0.73442,0.73774
2018-07-16,0.74140,0.74383,0.73872,0.74147
2018-07-15,0.74188,0.74433,0.74104,0.74211
2018-07-12,0.74070,0.74228,0.73692,0.74069
2018-07-11,0.73654,0.74196,0.73619,0.73659
2018-07-10,0.74175,0.74291,0.73839,0.74140
2018-07-09,0.74705,0.74839,0.74311,0.74705
2018-07-08,0.74360,0.74841,0.74360,0.74363
2018-07-05,0.73872,0.74440,0.73779,0.73866
2018-07-04,0.73784,0.74085,0.73628,0.73817
2018-07-03,0.73784,0.74223,0.73757,0.73784
2018-07-02,0.73384,0.74041,0.73172,0.73389
2018-07-01,0.73986,0.73992,0.73132,0.73986
2018-06-28,0.73470,0.74019,0.73362,0.73465
2018-06-27,0.73419,0.73632,0.73303,0.73432
2018-06-26,0.73910,0.74076,0.73627,0.73917
2018-06-25,0.74091,0.74250,0.73823,0.74096
2018-06-24,0.74383,0.74410,0.73985,0.74384
2018-06-21,0.73779,0.74421,0.73771,0.73790
2018-06-20,0.73719,0.73921,0.73465,0.73741
2018-06-19,0.73910,0.74091,0.73706,0.73882
2018-06-18,0.74052,0.74256,0.73486,0.74036
2018-06-17,0.74397,0.74543,0.74179,0.74399
2018-06-14,0.74650,0.74800,0.74465,0.74655
2018-06-13,0.75683,0.75752,0.75103,0.75707
2018-06-12,0.75740,0.76109,0.75574,0.75758
2018-06-11,0.76048,0.76249,0.75867,0.76046
2018-06-10,0.76020,0.76225,0.75963,0.76019
2018-06-07,0.76146,0.76272,0.75614,0.76144
2018-06-06,0.76634,0.76728,0.76278,0.76658
2018-06-05,0.76249,0.76781,0.76243,0.76246
2018-06-04,0.76529,0.76558,0.75955,0.76540
2018-06-03,0.75692,0.76664,0.75692,0.75688
2018-05-31,0.75614,0.75691,0.75194,0.75621
2018-05-30,0.75721,0.75930,0.75539,0.75712
2018-05-29,0.74845,0.75746,0.74833,0.74817
2018-05-28,0.75466,0.75540,0.75102,0.75477
2018-05-27,0.75569,0.75821,0.75455,0.75569
2018-05-24,0.75700,0.75913,0.75506,0.75720
2018-05-23,0.75660,0.75740,0.75438,0.75672
2018-05-22,0.75798,0.75832,0.75233,0.75789
2018-05-21,0.75807,0.76055,0.75735,0.75826
2018-05-20,0.75222,0.75712,0.75036,0.75243
2018-05-17,0.75046,0.75279,0.74895,0.75064
2018-05-16,0.75171,0.75489,0.74997,0.75177
2018-05-15,0.74685,0.75182,0.74485,0.74685
2018-05-14,0.75273,0.75369,0.74494,0.75260
2018-05-13,0.75512,0.75654,0.75438,0.75511
2018-05-10,0.75256,0.75654,0.75239,0.75262
2018-05-09,0.74610,0.75318,0.74560,0.74594
2018-05-08,0.74449,0.74719,0.74140,0.74493
2018-05-07,0.75188,0.75279,0.74348,0.75188
2018-05-06,0.75267,0.75449,0.74940,0.75242
2018-05-03,0.75296,0.75631,0.74934,0.75284
2018-05-02,0.74873,0.75426,0.74867,0.74867
2018-05-01,0.74850,0.75296,0.74772,0.74829
2018-04-30,0.75328,0.75466,0.74744,0.75324
2018-04-29,0.75729,0.75821,0.75364,0.75752
2018-04-26,0.75569,0.75730,0.75330,0.75569
2018-04-25,0.75686,0.75913,0.75483,0.75712
2018-04-24,0.76044,0.76044,0.75534,0.76063
2018-04-23,0.76030,0.76231,0.75826,0.76034
2018-04-22,0.76596,0.76852,0.76098,0.76599
2018-04-19,0.77208,0.77280,0.76559,0.77234
2018-04-18,0.77888,0.78149,0.77483,0.77889
2018-04-17,0.77679,0.77973,0.77459,0.77670
2018-04-16,0.77742,0.77918,0.77610,0.77729
2018-04-15,0.77731,0.77829,0.77537,0.77745
2018-04-12,0.77612,0.78113,0.77604,0.77573
2018-04-11,0.77634,0.77730,0.77399,0.77652
2018-04-10,0.77634,0.77742,0.77405,0.77640
2018-04-09,0.77000,0.77647,0.76941,0.76996
2018-04-08,0.76790,0.77089,0.76529,0.76823
2018-04-05,0.76715,0.76993,0.76675,0.76683
2018-04-04,0.77202,0.77250,0.76764,0.77200
2018-04-03,0.76823,0.77172,0.76635,0.76820
2018-04-02,0.76540,0.77077,0.76536,0.76546
2018-04-01,0.76837,0.76957,0.76540,0.76830
2018-03-29,0.76868,0.77095,0.76744,0.76858
2018-03-28,0.76620,0.76888,0.76435,0.76601
2018-03-27,0.76872,0.77048,0.76546,0.76876
2018-03-26,0.77551,0.77592,0.76979,0.77562
2018-03-25,0.77131,0.77480,0.77113,0.77086
2018-03-22,0.76982,0.77429,0.76964,0.76935
2018-03-21,0.77773,0.77820,0.76907,0.77748
2018-03-20,0.76899,0.77131,0.76734,0.76905
2018-03-19,0.77102,0.77208,0.76834,0.77083
2018-03-18,0.77155,0.77220,0.76876,0.77160
2018-03-15,0.77906,0.78058,0.77197,0.77894
2018-03-14,0.78817,0.78858,0.78101,0.78798
2018-03-13,0.78598,0.79170,0.78573,0.78580
2018-03-12,0.78728,0.78989,0.78596,0.78729
2018-03-11,0.78629,0.78802,0.78558,0.78627
2018-03-08,0.77900,0.78530,0.77777,0.77906
2018-03-07,0.78296,0.78382,0.77773,0.78271
2018-03-06,0.77863,0.78298,0.77730,0.77863
2018-03-05,0.77665,0.78407,0.77572,0.77670
2018-03-04,0.77561,0.77712,0.77268,0.77547
2018-03-01,0.77655,0.77742,0.77381,0.77647
2018-02-28,0.77620,0.77670,0.77137,0.77658
2018-02-27,0.77904,0.78211,0.77833,0.77936
2018-02-26,0.78499,0.78691,0.77962,0.78499
2018-02-25,0.78395,0.78908,0.78282,0.78384
2018-02-22,0.78382,0.78438,0.78064,0.78395
2018-02-21,0.77976,0.78598,0.77912,0.77984
2018-02-20,0.78809,0.78983,0.78306,0.78809
2018-02-19,0.79095,0.79315,0.78810,0.79089
2018-02-18,0.79121,0.79371,0.79000,0.79120
2018-02-15,0.79472,0.79898,0.79045,0.79438
2018-02-14,0.79296,0.79669,0.78933,0.79283
2018-02-13,0.78614,0.78902,0.77754,0.78610
2018-02-12,0.78575,0.78759,0.78310,0.78592
2018-02-11,0.78198,0.78451,0.78112,0.78202
2018-02-08,0.77857,0.78301,0.77604,0.77875
2018-02-07,0.78174,0.78438,0.77845,0.78174
2018-02-06,0.78928,0.79078,0.78391,0.78939
2018-02-05,0.78764,0.78908,0.78364,0.78746
2018-02-04,0.79067,0.79544,0.79039,0.79064
2018-02-01,0.80412,0.80412,0.79221,0.80405
2018-01-31,0.80619,0.80671,0.79891,0.80613
2018-01-30,0.80978,0.81162,0.80469,0.81011
2018-01-29,0.80970,0.81130,0.80438,0.80960
2018-01-28,0.81160,0.81182,0.80756,0.81169
